id_kks,value,session_date,session_id,cycle_id,tm_update
18,-128.0,2020-05-28-16:21:46,6625,91,1590672205.07725
19,-0.000180664,2020-05-28-16:21:46,6625,91,1590672205.08213
20,1.46484e-05,2020-05-28-16:21:46,6625,91,1590672205.08636
21,0.000200195,2020-05-28-16:21:46,6625,91,1590672205.0908
22,8.00338,2020-05-28-16:21:46,6625,91,1590672205.09536
23,-1.46484e-05,2020-05-28-16:21:46,6625,91,1590672205.10025
24,-0.000131836,2020-05-28-16:21:46,6625,91,1590672205.10476
25,-0.000146484,2020-05-28-16:21:46,6625,91,1590672205.10907
26,-4.88281e-06,2020-05-28-16:21:46,6625,91,1590672205.11315
27,4408.6,2020-05-28-16:21:46,6625,91,1590672205.11805
28,3885.36,2020-05-28-16:21:46,6625,91,1590672205.12198
29,4639.44,2020-05-28-16:21:46,6625,91,1590672205.12973
30,4110.71,2020-05-28-16:21:46,6625,91,1590672205.13576
9,1.56156e-39,2020-05-28-16:21:46,6625,92,1590672206.14136
10,1.56228e-39,2020-05-28-16:21:46,6625,92,1590672206.15813
11,-107511.0,2020-05-28-16:21:46,6625,92,1590672206.16378
12,-125.663,2020-05-28-16:21:46,6625,92,1590672206.16808
13,-110.438,2020-05-28-16:21:46,6625,92,1590672206.17214
14,-120.1,2020-05-28-16:21:46,6625,92,1590672206.17681
15,-128.0,2020-05-28-16:21:46,6625,92,1590672206.18172
16,-128.0,2020-05-28-16:21:46,6625,92,1590672206.18594
17,-111.245,2020-05-28-16:21:46,6625,92,1590672206.19022
18,-128.0,2020-05-28-16:21:46,6625,92,1590672206.19441
19,-0.000366211,2020-05-28-16:21:46,6625,92,1590672206.19882
20,3.90625e-05,2020-05-28-16:21:46,6625,92,1590672206.20295
21,0.000107422,2020-05-28-16:21:46,6625,92,1590672206.20636
22,8.00332,2020-05-28-16:21:46,6625,92,1590672206.2098
23,-8.30078e-05,2020-05-28-16:21:46,6625,92,1590672206.21329
24,-3.41797e-05,2020-05-28-16:21:46,6625,92,1590672206.21632
25,-0.00027832,2020-05-28-16:21:46,6625,92,1590672206.21905
26,-0.000195313,2020-05-28-16:21:46,6625,92,1590672206.22165
27,4416.33,2020-05-28-16:21:46,6625,92,1590672206.22858
28,3858.03,2020-05-28-16:21:46,6625,92,1590672206.23151
29,4639.44,2020-05-28-16:21:46,6625,92,1590672206.2344
30,4107.89,2020-05-28-16:21:46,6625,92,1590672206.23738
9,1.56156e-39,2020-05-28-16:21:46,6625,93,1590672207.24145
10,1.56228e-39,2020-05-28-16:21:46,6625,93,1590672207.25635
11,-107512.0,2020-05-28-16:21:46,6625,93,1590672207.25942
12,-125.667,2020-05-28-16:21:46,6625,93,1590672207.26194
13,-110.438,2020-05-28-16:21:46,6625,93,1590672207.26447
14,-120.099,2020-05-28-16:21:46,6625,93,1590672207.26692
15,-128.0,2020-05-28-16:21:46,6625,93,1590672207.26983
16,-128.0,2020-05-28-16:21:46,6625,93,1590672207.27242
17,-111.244,2020-05-28-16:21:46,6625,93,1590672207.27502
18,-128.0,2020-05-28-16:21:46,6625,93,1590672207.27775
19,-0.000410156,2020-05-28-16:21:46,6625,93,1590672207.2808
20,-4.88281e-05,2020-05-28-16:21:46,6625,93,1590672207.28344
21,0.000161133,2020-05-28-16:21:46,6625,93,1590672207.286
22,8.00371,2020-05-28-16:21:46,6625,93,1590672207.28844
23,3.41797e-05,2020-05-28-16:21:46,6625,93,1590672207.29124
24,-8.78906e-05,2020-05-28-16:21:46,6625,93,1590672207.29418
25,-0.000336914,2020-05-28-16:21:46,6625,93,1590672207.29632
26,-5.85938e-05,2020-05-28-16:21:46,6625,93,1590672207.29838
27,4428.09,2020-05-28-16:21:46,6625,93,1590672207.30075
28,3855.3,2020-05-28-16:21:46,6625,93,1590672207.30285
29,4639.44,2020-05-28-16:21:46,6625,93,1590672207.30489
30,4118.56,2020-05-28-16:21:46,6625,93,1590672207.30701
9,1.56156e-39,2020-05-28-16:21:46,6625,94,1590672208.31067
10,1.56228e-39,2020-05-28-16:21:46,6625,94,1590672208.32665
11,-107511.0,2020-05-28-16:21:46,6625,94,1590672208.33092
12,-125.665,2020-05-28-16:21:46,6625,94,1590672208.33531
13,-110.434,2020-05-28-16:21:46,6625,94,1590672208.33935
14,-120.103,2020-05-28-16:21:46,6625,94,1590672208.34399
15,-128.0,2020-05-28-16:21:46,6625,94,1590672208.34846
16,-128.0,2020-05-28-16:21:46,6625,94,1590672208.35271
17,-111.243,2020-05-28-16:21:46,6625,94,1590672208.35716
18,-128.0,2020-05-28-16:21:46,6625,94,1590672208.36143
19,-0.000185547,2020-05-28-16:21:46,6625,94,1590672208.3661
20,9.76563e-05,2020-05-28-16:21:46,6625,94,1590672208.37047
21,-1.95313e-05,2020-05-28-16:21:46,6625,94,1590672208.3748
22,8.00348,2020-05-28-16:21:46,6625,94,1590672208.37909
23,-9.76563e-05,2020-05-28-16:21:46,6625,94,1590672208.38376
24,-3.41797e-05,2020-05-28-16:21:46,6625,94,1590672208.38806
25,-8.78906e-05,2020-05-28-16:21:46,6625,94,1590672208.39223
26,-6.83594e-05,2020-05-28-16:21:46,6625,94,1590672208.39617
27,4425.92,2020-05-28-16:21:46,6625,94,1590672208.40043
28,3868.79,2020-05-28-16:21:46,6625,94,1590672208.40435
29,4639.44,2020-05-28-16:21:46,6625,94,1590672208.40842
30,4114.22,2020-05-28-16:21:46,6625,94,1590672208.41224
9,1.56156e-39,2020-05-28-16:21:46,6625,95,1590672209.41757
10,1.56228e-39,2020-05-28-16:21:46,6625,95,1590672209.4341
11,-107513.0,2020-05-28-16:21:46,6625,95,1590672209.43901
12,-125.665,2020-05-28-16:21:46,6625,95,1590672209.4436
13,-110.436,2020-05-28-16:21:46,6625,95,1590672209.44809
14,-120.099,2020-05-28-16:21:46,6625,95,1590672209.45246
15,-128.0,2020-05-28-16:21:46,6625,95,1590672209.45737
16,-128.0,2020-05-28-16:21:46,6625,95,1590672209.46194
17,-111.244,2020-05-28-16:21:46,6625,95,1590672209.46622
18,-128.0,2020-05-28-16:21:46,6625,95,1590672209.47082
19,-0.000200195,2020-05-28-16:21:46,6625,95,1590672209.47564
20,9.76563e-06,2020-05-28-16:21:46,6625,95,1590672209.48292
21,0.000185547,2020-05-28-16:21:46,6625,95,1590672209.4874
22,8.00327,2020-05-28-16:21:46,6625,95,1590672209.49157
23,0.000131836,2020-05-28-16:21:46,6625,95,1590672209.49631
24,2.44141e-05,2020-05-28-16:21:46,6625,95,1590672209.50076
25,-0.000219727,2020-05-28-16:21:46,6625,95,1590672209.50505
26,-6.83594e-05,2020-05-28-16:21:46,6625,95,1590672209.50905
27,4416.45,2020-05-28-16:21:46,6625,95,1590672209.51333
28,3852.05,2020-05-28-16:21:46,6625,95,1590672209.51767
29,4639.44,2020-05-28-16:21:46,6625,95,1590672209.52173
30,4113.33,2020-05-28-16:21:46,6625,95,1590672209.5259
9,1.56156e-39,2020-05-28-16:21:46,6625,96,1590672210.53171
10,1.56228e-39,2020-05-28-16:21:46,6625,96,1590672210.5482
11,-107512.0,2020-05-28-16:21:46,6625,96,1590672210.55311
12,-125.655,2020-05-28-16:21:46,6625,96,1590672210.55777
13,-110.437,2020-05-28-16:21:46,6625,96,1590672210.56217
14,-120.098,2020-05-28-16:21:46,6625,96,1590672210.56995
15,-128.0,2020-05-28-16:21:46,6625,96,1590672210.57481
16,-128.0,2020-05-28-16:21:46,6625,96,1590672210.57918
17,-111.242,2020-05-28-16:21:46,6625,96,1590672210.58358
18,-128.0,2020-05-28-16:21:46,6625,96,1590672210.5876
19,-0.00012207,2020-05-28-16:21:46,6625,96,1590672210.59177
20,3.90625e-05,2020-05-28-16:21:46,6625,96,1590672210.59613
21,0.000107422,2020-05-28-16:21:46,6625,96,1590672210.60031
22,8.00306,2020-05-28-16:21:46,6625,96,1590672210.60404
23,-0.000180664,2020-05-28-16:21:46,6625,96,1590672210.60817
24,2.92969e-05,2020-05-28-16:21:46,6625,96,1590672210.61257
25,-1.46484e-05,2020-05-28-16:21:46,6625,96,1590672210.61707
26,1.95313e-05,2020-05-28-16:21:46,6625,96,1590672210.62165
27,4442.28,2020-05-28-16:21:46,6625,96,1590672210.62561
28,3879.68,2020-05-28-16:21:46,6625,96,1590672210.62888
29,4639.44,2020-05-28-16:21:46,6625,96,1590672210.63216
30,4108.41,2020-05-28-16:21:46,6625,96,1590672210.63532
9,1.56156e-39,2020-05-28-16:21:46,6625,97,1590672211.64004
10,1.56228e-39,2020-05-28-16:21:46,6625,97,1590672211.65854
11,-107514.0,2020-05-28-16:21:46,6625,97,1590672211.66342
12,-125.668,2020-05-28-16:21:46,6625,97,1590672211.66784
13,-110.441,2020-05-28-16:21:46,6625,97,1590672211.67199
14,-120.097,2020-05-28-16:21:46,6625,97,1590672211.67643
15,-128.0,2020-05-28-16:21:46,6625,97,1590672211.68076
16,-128.0,2020-05-28-16:21:46,6625,97,1590672211.6853
17,-111.243,2020-05-28-16:21:46,6625,97,1590672211.68993
18,-128.0,2020-05-28-16:21:46,6625,97,1590672211.6944
19,-0.000146484,2020-05-28-16:21:46,6625,97,1590672211.69827
20,-2.44141e-05,2020-05-28-16:21:46,6625,97,1590672211.7015
21,0.000297852,2020-05-28-16:21:46,6625,97,1590672211.70484
22,8.0031,2020-05-28-16:21:46,6625,97,1590672211.70914
23,-6.34766e-05,2020-05-28-16:21:46,6625,97,1590672211.71267
24,-0.000205078,2020-05-28-16:21:46,6625,97,1590672211.71682
25,-0.000253906,2020-05-28-16:21:46,6625,97,1590672211.71971
26,-3.41797e-05,2020-05-28-16:21:46,6625,97,1590672211.72275
27,4401.77,2020-05-28-16:21:46,6625,97,1590672211.72605
28,3878.28,2020-05-28-16:21:46,6625,97,1590672211.72913
29,4639.44,2020-05-28-16:21:46,6625,97,1590672211.73204
30,4107.73,2020-05-28-16:21:46,6625,97,1590672211.73523
9,1.56156e-39,2020-05-28-16:21:46,6625,98,1590672212.74019
10,1.56228e-39,2020-05-28-16:21:46,6625,98,1590672212.74698
11,-107512.0,2020-05-28-16:21:46,6625,98,1590672212.75099
12,-125.676,2020-05-28-16:21:46,6625,98,1590672212.75442
13,-110.436,2020-05-28-16:21:46,6625,98,1590672212.75784
14,-120.1,2020-05-28-16:21:46,6625,98,1590672212.76091
15,-128.0,2020-05-28-16:21:46,6625,98,1590672212.7643
16,-128.0,2020-05-28-16:21:46,6625,98,1590672212.7675
17,-111.243,2020-05-28-16:21:46,6625,98,1590672212.77057
18,-128.0,2020-05-28-16:21:46,6625,98,1590672212.77352
19,-0.000146484,2020-05-28-16:21:46,6625,98,1590672212.77692
20,7.32422e-05,2020-05-28-16:21:46,6625,98,1590672212.77997
21,6.34766e-05,2020-05-28-16:21:46,6625,98,1590672212.78294
22,8.00309,2020-05-28-16:21:46,6625,98,1590672212.78588
23,3.41797e-05,2020-05-28-16:21:46,6625,98,1590672212.78912
24,-0.000131836,2020-05-28-16:21:46,6625,98,1590672212.79223
25,-2.44141e-05,2020-05-28-16:21:46,6625,98,1590672212.79517
26,-3.90625e-05,2020-05-28-16:21:46,6625,98,1590672212.79803
27,4430.22,2020-05-28-16:21:46,6625,98,1590672212.80157
28,3823.78,2020-05-28-16:21:46,6625,98,1590672212.80461
29,4639.44,2020-05-28-16:21:46,6625,98,1590672212.80759
30,4099.52,2020-05-28-16:21:46,6625,98,1590672212.81058
9,1.56156e-39,2020-05-28-16:21:46,6625,99,1590672213.81491
10,1.56228e-39,2020-05-28-16:21:46,6625,99,1590672213.82906
11,-107511.0,2020-05-28-16:21:46,6625,99,1590672213.83153
12,-125.668,2020-05-28-16:21:46,6625,99,1590672213.83373
13,-110.436,2020-05-28-16:21:46,6625,99,1590672213.83587
14,-120.106,2020-05-28-16:21:46,6625,99,1590672213.83799
15,-128.0,2020-05-28-16:21:46,6625,99,1590672213.84041
16,-128.0,2020-05-28-16:21:46,6625,99,1590672213.84253
17,-111.244,2020-05-28-16:21:46,6625,99,1590672213.84466
18,-128.0,2020-05-28-16:21:46,6625,99,1590672213.8468
19,-0.000117188,2020-05-28-16:21:46,6625,99,1590672213.84924
20,5.37109e-05,2020-05-28-16:21:46,6625,99,1590672213.8514
21,3.90625e-05,2020-05-28-16:21:46,6625,99,1590672213.85357
22,8.0033,2020-05-28-16:21:46,6625,99,1590672213.85576
23,3.41797e-05,2020-05-28-16:21:46,6625,99,1590672213.85832
24,-7.32422e-05,2020-05-28-16:21:46,6625,99,1590672213.8607
25,-0.000273438,2020-05-28-16:21:46,6625,99,1590672213.86302
26,-0.000131836,2020-05-28-16:21:46,6625,99,1590672213.86531
27,4436.68,2020-05-28-16:21:46,6625,99,1590672213.86792
28,3910.82,2020-05-28-16:21:46,6625,99,1590672213.87011
29,4639.44,2020-05-28-16:21:46,6625,99,1590672213.87233
30,4107.66,2020-05-28-16:21:46,6625,99,1590672213.87463
9,1.56156e-39,2020-05-28-16:21:46,6625,100,1590672214.8785
10,1.56228e-39,2020-05-28-16:21:46,6625,100,1590672214.89448
11,-107511.0,2020-05-28-16:21:46,6625,100,1590672214.89886
12,-125.669,2020-05-28-16:21:46,6625,100,1590672214.90291
13,-110.439,2020-05-28-16:21:46,6625,100,1590672214.90687
14,-120.1,2020-05-28-16:21:46,6625,100,1590672214.91054
15,-128.0,2020-05-28-16:21:46,6625,100,1590672214.91457
16,-128.0,2020-05-28-16:21:46,6625,100,1590672214.91822
17,-111.243,2020-05-28-16:21:46,6625,100,1590672214.92178
18,-128.0,2020-05-28-16:21:46,6625,100,1590672214.92533
19,-0.000244141,2020-05-28-16:21:46,6625,100,1590672214.92926
20,-0.000112305,2020-05-28-16:21:46,6625,100,1590672214.93285
21,0.000117188,2020-05-28-16:21:46,6625,100,1590672214.9364
22,8.00296,2020-05-28-16:21:46,6625,100,1590672214.93989
23,-4.88281e-06,2020-05-28-16:21:46,6625,100,1590672214.94382
24,-0.000205078,2020-05-28-16:21:46,6625,100,1590672214.94742
25,-0.000244141,2020-05-28-16:21:46,6625,100,1590672214.95104
26,9.76563e-06,2020-05-28-16:21:46,6625,100,1590672214.95462
27,4424.34,2020-05-28-16:21:46,6625,100,1590672214.9586
28,3850.75,2020-05-28-16:21:46,6625,100,1590672214.96217
29,4639.44,2020-05-28-16:21:46,6625,100,1590672214.96571
30,4113.65,2020-05-28-16:21:46,6625,100,1590672214.96924
9,1.56156e-39,2020-05-28-16:21:46,6625,101,1590672215.97441
10,1.56228e-39,2020-05-28-16:21:46,6625,101,1590672215.99042
11,-107511.0,2020-05-28-16:21:46,6625,101,1590672215.99481
12,-125.669,2020-05-28-16:21:46,6625,101,1590672215.99888
13,-110.441,2020-05-28-16:21:46,6625,101,1590672216.00277
14,-120.101,2020-05-28-16:21:46,6625,101,1590672216.00671
15,-128.0,2020-05-28-16:21:46,6625,101,1590672216.01111
16,-128.0,2020-05-28-16:21:46,6625,101,1590672216.01517
17,-111.244,2020-05-28-16:21:46,6625,101,1590672216.01905
18,-128.0,2020-05-28-16:21:46,6625,101,1590672216.02305
19,-0.000102539,2020-05-28-16:21:46,6625,101,1590672216.02724
20,4.39453e-05,2020-05-28-16:21:46,6625,101,1590672216.03096
21,0.00019043,2020-05-28-16:21:46,6625,101,1590672216.03465
22,8.00297,2020-05-28-16:21:46,6625,101,1590672216.03829
23,1.46484e-05,2020-05-28-16:21:46,6625,101,1590672216.0426
24,-0.000292969,2020-05-28-16:21:46,6625,101,1590672216.04632
25,-0.00019043,2020-05-28-16:21:46,6625,101,1590672216.04995
26,-0.00012207,2020-05-28-16:21:46,6625,101,1590672216.05358
27,4439.29,2020-05-28-16:21:46,6625,101,1590672216.06096
28,3877.56,2020-05-28-16:21:46,6625,101,1590672216.06484
29,4639.44,2020-05-28-16:21:46,6625,101,1590672216.06924
30,4107.98,2020-05-28-16:21:46,6625,101,1590672216.07375
9,1.56156e-39,2020-05-28-16:21:46,6625,102,1590672217.07969
10,1.56228e-39,2020-05-28-16:21:46,6625,102,1590672217.09623
11,-107514.0,2020-05-28-16:21:46,6625,102,1590672217.10245
12,-125.665,2020-05-28-16:21:46,6625,102,1590672217.10702
13,-110.433,2020-05-28-16:21:46,6625,102,1590672217.11077
14,-120.1,2020-05-28-16:21:46,6625,102,1590672217.1144
15,-128.0,2020-05-28-16:21:46,6625,102,1590672217.11929
16,-128.0,2020-05-28-16:21:46,6625,102,1590672217.12306
17,-111.245,2020-05-28-16:21:46,6625,102,1590672217.1269
18,-128.0,2020-05-28-16:21:46,6625,102,1590672217.13103
19,-0.000371094,2020-05-28-16:21:46,6625,102,1590672217.13587
20,-1.95313e-05,2020-05-28-16:21:46,6625,102,1590672217.14017
21,-4.39453e-05,2020-05-28-16:21:46,6625,102,1590672217.14459
22,8.00317,2020-05-28-16:21:46,6625,102,1590672217.14929
23,-7.32422e-05,2020-05-28-16:21:46,6625,102,1590672217.15342
24,-8.78906e-05,2020-05-28-16:21:46,6625,102,1590672217.1567
25,-5.37109e-05,2020-05-28-16:21:46,6625,102,1590672217.15981
26,-6.83594e-05,2020-05-28-16:21:46,6625,102,1590672217.16264
27,4421.37,2020-05-28-16:21:46,6625,102,1590672217.16569
28,3866.7,2020-05-28-16:21:46,6625,102,1590672217.16822
29,4639.44,2020-05-28-16:21:46,6625,102,1590672217.17074
30,4113.8,2020-05-28-16:21:46,6625,102,1590672217.17325
9,1.56156e-39,2020-05-28-16:21:46,6625,103,1590672218.17723
10,1.56228e-39,2020-05-28-16:21:46,6625,103,1590672218.19682
11,-107514.0,2020-05-28-16:21:46,6625,103,1590672218.20488
12,-125.666,2020-05-28-16:21:46,6625,103,1590672218.20826
13,-110.442,2020-05-28-16:21:46,6625,103,1590672218.2117
14,-120.093,2020-05-28-16:21:46,6625,103,1590672218.21497
15,-128.0,2020-05-28-16:21:46,6625,103,1590672218.21819
16,-128.0,2020-05-28-16:21:46,6625,103,1590672218.22111
17,-111.241,2020-05-28-16:21:46,6625,103,1590672218.22425
18,-128.0,2020-05-28-16:21:46,6625,103,1590672218.22709
19,-0.000327148,2020-05-28-16:21:46,6625,103,1590672218.23098
20,0.000224609,2020-05-28-16:21:46,6625,103,1590672218.2346
21,-4.88281e-06,2020-05-28-16:21:46,6625,103,1590672218.23736
22,8.00319,2020-05-28-16:21:46,6625,103,1590672218.2403
23,-0.000214844,2020-05-28-16:21:46,6625,103,1590672218.24377
24,-5.37109e-05,2020-05-28-16:21:46,6625,103,1590672218.24691
25,-0.000170898,2020-05-28-16:21:46,6625,103,1590672218.24994
26,-0.000112305,2020-05-28-16:21:46,6625,103,1590672218.25284
27,4423.74,2020-05-28-16:21:46,6625,103,1590672218.25597
28,3868.26,2020-05-28-16:21:46,6625,103,1590672218.25847
29,4639.44,2020-05-28-16:21:46,6625,103,1590672218.26096
30,4105.31,2020-05-28-16:21:46,6625,103,1590672218.26335
9,1.56156e-39,2020-05-28-16:21:46,6625,104,1590672219.26719
10,1.56228e-39,2020-05-28-16:21:46,6625,104,1590672219.28256
11,-107513.0,2020-05-28-16:21:46,6625,104,1590672219.28592
12,-125.674,2020-05-28-16:21:46,6625,104,1590672219.28856
13,-110.439,2020-05-28-16:21:46,6625,104,1590672219.29115
14,-120.092,2020-05-28-16:21:46,6625,104,1590672219.29366
15,-128.0,2020-05-28-16:21:46,6625,104,1590672219.29651
16,-128.0,2020-05-28-16:21:46,6625,104,1590672219.29934
17,-111.246,2020-05-28-16:21:46,6625,104,1590672219.30215
18,-128.0,2020-05-28-16:21:46,6625,104,1590672219.30502
19,-7.8125e-05,2020-05-28-16:21:46,6625,104,1590672219.30805
20,1.95313e-05,2020-05-28-16:21:46,6625,104,1590672219.31068
21,3.41797e-05,2020-05-28-16:21:46,6625,104,1590672219.31344
22,8.00336,2020-05-28-16:21:46,6625,104,1590672219.31645
23,-1.46484e-05,2020-05-28-16:21:46,6625,104,1590672219.32305
24,-0.000185547,2020-05-28-16:21:46,6625,104,1590672219.32586
25,-4.39453e-05,2020-05-28-16:21:46,6625,104,1590672219.32873
26,-3.41797e-05,2020-05-28-16:21:46,6625,104,1590672219.33208
27,4428.86,2020-05-28-16:21:46,6625,104,1590672219.33588
28,3853.98,2020-05-28-16:21:46,6625,104,1590672219.33931
29,4639.44,2020-05-28-16:21:46,6625,104,1590672219.34228
30,4123.43,2020-05-28-16:21:46,6625,104,1590672219.34528
9,1.56156e-39,2020-05-28-16:21:46,6625,105,1590672220.34987
10,1.56228e-39,2020-05-28-16:21:46,6625,105,1590672220.36637
11,-107512.0,2020-05-28-16:21:46,6625,105,1590672220.3713
12,-125.664,2020-05-28-16:21:46,6625,105,1590672220.37534
13,-110.438,2020-05-28-16:21:46,6625,105,1590672220.37932
14,-120.1,2020-05-28-16:21:46,6625,105,1590672220.38344
15,-128.0,2020-05-28-16:21:46,6625,105,1590672220.3878
16,-128.0,2020-05-28-16:21:46,6625,105,1590672220.3918
17,-111.245,2020-05-28-16:21:46,6625,105,1590672220.39579
18,-128.0,2020-05-28-16:21:46,6625,105,1590672220.39969
19,-8.30078e-05,2020-05-28-16:21:46,6625,105,1590672220.40386
20,-2.92969e-05,2020-05-28-16:21:46,6625,105,1590672220.40757
21,0.000146484,2020-05-28-16:21:46,6625,105,1590672220.41125
22,8.00291,2020-05-28-16:21:46,6625,105,1590672220.42079
23,-8.78906e-05,2020-05-28-16:21:46,6625,105,1590672220.42514
24,-2.92969e-05,2020-05-28-16:21:46,6625,105,1590672220.42915
25,-0.000195313,2020-05-28-16:21:46,6625,105,1590672220.43317
26,-8.30078e-05,2020-05-28-16:21:46,6625,105,1590672220.43717
27,4436.84,2020-05-28-16:21:46,6625,105,1590672220.44156
28,3834.66,2020-05-28-16:21:46,6625,105,1590672220.44569
29,4639.44,2020-05-28-16:21:46,6625,105,1590672220.44972
30,4121.17,2020-05-28-16:21:46,6625,105,1590672220.45371
9,1.56156e-39,2020-05-28-16:21:46,6625,106,1590672221.45907
10,1.56228e-39,2020-05-28-16:21:46,6625,106,1590672221.47343
11,-107513.0,2020-05-28-16:21:46,6625,106,1590672221.47598
12,-125.667,2020-05-28-16:21:46,6625,106,1590672221.47819
13,-110.438,2020-05-28-16:21:46,6625,106,1590672221.48038
14,-120.097,2020-05-28-16:21:46,6625,106,1590672221.48335
15,-128.0,2020-05-28-16:21:46,6625,106,1590672221.48586
16,-128.0,2020-05-28-16:21:46,6625,106,1590672221.48855
17,-111.241,2020-05-28-16:21:46,6625,106,1590672221.49155
18,-128.0,2020-05-28-16:21:46,6625,106,1590672221.49506
19,-0.000180664,2020-05-28-16:21:46,6625,106,1590672221.49832
20,-2.92969e-05,2020-05-28-16:21:46,6625,106,1590672221.50133
21,0.00012207,2020-05-28-16:21:46,6625,106,1590672221.50436
22,8.00288,2020-05-28-16:21:46,6625,106,1590672221.50734
23,0.000229492,2020-05-28-16:21:46,6625,106,1590672221.51072
24,-0.000229492,2020-05-28-16:21:46,6625,106,1590672221.51405
25,-0.00019043,2020-05-28-16:21:46,6625,106,1590672221.51763
26,-9.76563e-06,2020-05-28-16:21:46,6625,106,1590672221.52117
27,4422.02,2020-05-28-16:21:46,6625,106,1590672221.52514
28,3872.69,2020-05-28-16:21:46,6625,106,1590672221.52872
29,4639.44,2020-05-28-16:21:46,6625,106,1590672221.53227
30,4105.5,2020-05-28-16:21:46,6625,106,1590672221.53609
9,1.56156e-39,2020-05-28-16:21:46,6625,107,1590672222.54114
10,1.56228e-39,2020-05-28-16:21:46,6625,107,1590672222.54806
11,-107513.0,2020-05-28-16:21:46,6625,107,1590672222.5523
12,-125.67,2020-05-28-16:21:46,6625,107,1590672222.55618
13,-110.442,2020-05-28-16:21:46,6625,107,1590672222.55991
14,-120.102,2020-05-28-16:21:46,6625,107,1590672222.56383
15,-128.0,2020-05-28-16:21:46,6625,107,1590672222.56832
16,-128.0,2020-05-28-16:21:46,6625,107,1590672222.57266
17,-111.248,2020-05-28-16:21:46,6625,107,1590672222.57718
18,-128.0,2020-05-28-16:21:46,6625,107,1590672222.58168
19,-0.000351563,2020-05-28-16:21:46,6625,107,1590672222.58718
20,4.88281e-05,2020-05-28-16:21:46,6625,107,1590672222.59215
21,0.000107422,2020-05-28-16:21:46,6625,107,1590672222.5963
22,8.00309,2020-05-28-16:21:46,6625,107,1590672222.60053
23,6.83594e-05,2020-05-28-16:21:46,6625,107,1590672222.60492
24,-0.000288086,2020-05-28-16:21:46,6625,107,1590672222.60927
25,-0.000209961,2020-05-28-16:21:46,6625,107,1590672222.61612
26,-9.76563e-05,2020-05-28-16:21:46,6625,107,1590672222.6235
27,4425.62,2020-05-28-16:21:46,6625,107,1590672222.62825
28,3864.33,2020-05-28-16:21:46,6625,107,1590672222.63243
29,4639.44,2020-05-28-16:21:46,6625,107,1590672222.6379
30,4118.53,2020-05-28-16:21:46,6625,107,1590672222.64121
9,1.56156e-39,2020-05-28-16:21:46,6625,108,1590672223.64644
10,1.56228e-39,2020-05-28-16:21:46,6625,108,1590672223.66299
11,-107508.0,2020-05-28-16:21:46,6625,108,1590672223.6679
12,-125.663,2020-05-28-16:21:46,6625,108,1590672223.67236
13,-110.435,2020-05-28-16:21:46,6625,108,1590672223.67648
14,-120.093,2020-05-28-16:21:46,6625,108,1590672223.68064
15,-128.0,2020-05-28-16:21:46,6625,108,1590672223.68516
16,-128.0,2020-05-28-16:21:46,6625,108,1590672223.68846
17,-111.245,2020-05-28-16:21:46,6625,108,1590672223.69185
18,-128.0,2020-05-28-16:21:46,6625,108,1590672223.69505
19,0.000288086,2020-05-28-16:21:46,6625,108,1590672223.69826
20,-6.34766e-05,2020-05-28-16:21:46,6625,108,1590672223.70111
21,2.92969e-05,2020-05-28-16:21:46,6625,108,1590672223.70393
22,8.00331,2020-05-28-16:21:46,6625,108,1590672223.7071
23,4.88281e-06,2020-05-28-16:21:46,6625,108,1590672223.7104
24,-0.000249023,2020-05-28-16:21:46,6625,108,1590672223.71442
25,-3.41797e-05,2020-05-28-16:21:46,6625,108,1590672223.71712
26,-4.88281e-05,2020-05-28-16:21:46,6625,108,1590672223.72
27,4419.99,2020-05-28-16:21:46,6625,108,1590672223.72338
28,3871.06,2020-05-28-16:21:46,6625,108,1590672223.7264
29,4639.44,2020-05-28-16:21:46,6625,108,1590672223.72949
30,4114.38,2020-05-28-16:21:46,6625,108,1590672223.73252
9,1.56156e-39,2020-05-28-16:21:46,6625,109,1590672224.73684
10,1.56228e-39,2020-05-28-16:21:46,6625,109,1590672224.75175
11,-107509.0,2020-05-28-16:21:46,6625,109,1590672224.75467
12,-125.657,2020-05-28-16:21:46,6625,109,1590672224.75722
13,-110.434,2020-05-28-16:21:46,6625,109,1590672224.75977
14,-120.099,2020-05-28-16:21:46,6625,109,1590672224.76221
15,-128.0,2020-05-28-16:21:46,6625,109,1590672224.76497
16,-128.0,2020-05-28-16:21:46,6625,109,1590672224.76742
17,-111.245,2020-05-28-16:21:46,6625,109,1590672224.76987
18,-128.0,2020-05-28-16:21:46,6625,109,1590672224.77255
19,-0.000356445,2020-05-28-16:21:46,6625,109,1590672224.77551
20,3.90625e-05,2020-05-28-16:21:46,6625,109,1590672224.77816
21,0.000175781,2020-05-28-16:21:46,6625,109,1590672224.7808
22,8.00305,2020-05-28-16:21:46,6625,109,1590672224.78356
23,0.000356445,2020-05-28-16:21:46,6625,109,1590672224.78648
24,-7.8125e-05,2020-05-28-16:21:46,6625,109,1590672224.78943
25,-0.000131836,2020-05-28-16:21:46,6625,109,1590672224.79248
26,-0.000195313,2020-05-28-16:21:46,6625,109,1590672224.79552
27,4422.58,2020-05-28-16:21:46,6625,109,1590672224.79862
28,3864.98,2020-05-28-16:21:46,6625,109,1590672224.80116
29,4639.44,2020-05-28-16:21:46,6625,109,1590672224.80348
